"IP Address","Tag","Value","Type"
"20.17.21.42","SmarTrack_Control.Actual_Module_Length[4]","6.483","T"
"20.17.21.42","SmarTrack_Control.Actual_Module_Length[5]","6.562","T"
"20.17.21.42","SmarTrack_Control.Actual_Module_Length[6]","6.562","T"
"20.17.21.42","SmarTrack_Control.Actual_Row_Spacing[1]","18.0","T"
"20.17.21.42","SmarTrack_Control.Actual_Row_Spacing[2]","18.0","T"
"20.17.21.42","SmarTrack_Control.Actual_Row_Spacing[3]","18.0","T"
"20.17.21.42","SmarTrack_Control.Actual_Row_Spacing[4]","18.0","T"
"20.17.21.42","SmarTrack_Control.Actual_Row_Spacing[5]","18.2","T"
"20.17.21.42","SmarTrack_Control.Actual_Row_Spacing[6]","18.2","T"
"20.17.21.42","SmarTrack_Control.AM_Delta_H[1]","-0.6102263","T"
"20.17.21.42","SmarTrack_Control.AM_Delta_H[2]","-0.673818","T"
"20.17.21.42","SmarTrack_Control.AM_Delta_H[3]","-0.7372493","T"
"20.17.21.42","SmarTrack_Control.AM_Delta_H[4]","-0.5464693","T"
"20.17.21.42","SmarTrack_Control.AM_Delta_H[5]","0.0","T"
"20.17.21.42","SmarTrack_Control.AM_Delta_H[6]","0.0","T"
"20.17.21.42","SmarTrack_Control.AM_Learn_Complete[1]","true","T"
"20.17.21.42","SmarTrack_Control.AM_Learn_Complete[2]","true","T"
"20.17.21.42","SmarTrack_Control.AM_Learn_Complete[3]","true","T"
"20.17.21.42","Last Backup Timestamp","2025-04-15T16:47:59.217Z","H"
"20.17.21.12","Tracker_4.West_Array_Row_Spacing_Tracker_4","12.62","T"
"20.17.21.12","Tracker_4.Wind_Stow","0.0","T"
"20.17.21.12","Tracker_5.Auto_Manual","true","T"
"20.17.21.12","Tracker_5.Deadband","4.0","T"
"20.17.21.12","Tracker_5.Deadband_Backtracking","2.0","T"
"20.17.21.12","Tracker_5.Deadband_manual_night_wind","2.0","T"
"20.17.21.12","Tracker_5.Drive_Direction_0East_1West","true","T"
"20.17.21.12","Tracker_5.East_Array_Row_Spacing_Tracker_5","17.7","T"
"20.17.21.12","Tracker_5.encoder_direction","true","T"
"20.17.21.12","Tracker_5.Manual_Tracker_Position","0.0","T"
"20.17.21.12","Tracker_5.Module_Length_Tracker_5","6.56","T"
"20.17.21.12","Tracker_5.Night_Stow","-10.0","T"
"20.17.21.12","Tracker_5.Night_Stow2","0.0","T"
"20.17.21.12","Tracker_5.Tracker_Offset","0.0","T"
"20.17.21.12","Tracker_5.Use_Backtracking","true","T"
"20.17.21.12","Tracker_5.West_Array_Row_Spacing_Tracker_5","17.2","T"
"20.17.21.12","Tracker_5.Wind_Stow","0.0","T"
"20.17.21.12","Tracker_6.Auto_Manual","true","T"
"20.17.21.12","Tracker_6.Deadband","4.0","T"
"20.17.21.12","Tracker_6.Deadband_Backtracking","2.0","T"
"20.17.21.12","Tracker_6.Deadband_manual_night_wind","2.0","T"
"20.17.21.12","Tracker_6.Drive_Direction_0East_1West","false","T"
"20.17.21.12","Tracker_6.East_Array_Row_Spacing_Tracker_6","17.7","T"
"20.17.21.12","Tracker_6.encoder_direction","false","T"
"20.17.21.12","Tracker_6.Manual_Tracker_Position","0.0","T"
"20.17.21.32","SmarTrack_Control.PM_Learn_Complete[5]","false","T"
"20.17.21.32","SmarTrack_Control.PM_Learn_Complete[6]","false","T"
"20.17.21.32","SmarTrack_Control.PM_Module_Length[1]","6.483","T"
"20.17.21.32","SmarTrack_Control.PM_Module_Length[2]","6.483","T"
"20.17.21.32","SmarTrack_Control.PM_Module_Length[3]","6.483","T"
"20.17.21.32","SmarTrack_Control.PM_Module_Length[4]","6.483","T"
"20.17.21.32","SmarTrack_Control.PM_Module_Length[5]","6.562","T"
"20.17.21.32","SmarTrack_Control.PM_Module_Length[6]","6.562","T"
"20.17.21.32","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[1]","true","T"
"20.17.21.32","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[2]","true","T"
"20.17.21.32","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[3]","true","T"
"20.17.21.32","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[4]","true","T"
"20.17.21.32","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[5]","true","T"
"20.17.21.32","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[6]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Backtracking[1]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Backtracking[2]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Backtracking[3]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Backtracking[4]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Backtracking[5]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Backtracking[6]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[1]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[2]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[3]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[4]","true","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[5]","true","T"
"20.17.21.22","Tracker_3.Deadband_manual_night_wind","2.0","T"
"20.17.21.22","Tracker_3.Drive_Direction_0East_1West","false","T"
"20.17.21.22","Tracker_3.East_Array_Row_Spacing_Tracker_3","17.17","T"
"20.17.21.22","Tracker_3.encoder_direction","true","T"
"20.17.21.22","Tracker_3.Manual_Tracker_Position","0.0","T"
"20.17.21.22","Tracker_3.Module_Length_Tracker_3","6.483","T"
"20.17.21.22","Tracker_3.Night_Stow","0.0","T"
"20.17.21.22","Tracker_3.Night_Stow2","0.0","T"
"20.17.21.22","Tracker_3.Tracker_Offset","0.0","T"
"20.17.21.22","Tracker_3.Use_Backtracking","true","T"
"20.17.21.22","Tracker_3.West_Array_Row_Spacing_Tracker_3","12.62","T"
"20.17.21.22","Tracker_3.Wind_Stow","0.0","T"
"20.17.21.22","Tracker_4.Auto_Manual","false","T"
"20.17.21.22","Tracker_4.Deadband","4.0","T"
"20.17.21.22","Tracker_4.Deadband_Backtracking","2.0","T"
"20.17.21.22","Tracker_4.Deadband_manual_night_wind","2.0","T"
"20.17.21.22","Tracker_4.Drive_Direction_0East_1West","true","T"
"20.17.21.22","Tracker_4.East_Array_Row_Spacing_Tracker_4","17.17","T"
"20.17.21.22","Tracker_4.encoder_direction","false","T"
"20.17.21.22","Tracker_4.Manual_Tracker_Position","0.0","T"
"20.17.21.22","Tracker_4.Module_Length_Tracker_4","6.483","T"
"20.17.21.22","Tracker_4.Night_Stow","0.0","T"
"20.17.21.22","Tracker_4.Night_Stow2","0.0","T"
"20.17.21.22","Tracker_4.Tracker_Offset","0.0","T"
"20.17.21.22","Tracker_4.Use_Backtracking","true","T"
"20.17.21.12","Tracker_6.Module_Length_Tracker_6","6.56","T"
"20.17.21.12","Tracker_6.Night_Stow","-10.0","T"
"20.17.21.12","Tracker_6.Night_Stow2","0.0","T"
"20.17.21.12","Tracker_6.Tracker_Offset","0.0","T"
"20.17.21.12","Tracker_6.Use_Backtracking","true","T"
"20.17.21.12","Tracker_6.West_Array_Row_Spacing_Tracker_6","17.2","T"
"20.17.21.12","Tracker_6.Wind_Stow","0.0","T"
"20.17.21.12","Tracker_Logic.Encoder_Feedback_Error_Wait_Until_Retry","T#30m","T"
"20.17.21.12","Tracker_Logic.Number_of_Retries_to_Trigger_Motor_Lockout","336","T"
"20.17.21.12","Trackers_Setup.Motor_Limiter","false","T"
"20.17.21.12","Trackers_Setup.nightstow2_OFF.HOUR","0","T"
"20.17.21.12","Trackers_Setup.nightstow2_OFF.MINUTE","0","T"
"20.17.21.12","Trackers_Setup.nightstow2_ON.HOUR","0","T"
"20.17.21.12","Trackers_Setup.nightstow2_ON.MINUTE","0","T"
"20.17.21.12","Trackers_Setup.nightstow2_toggle","false","T"
"20.17.21.12","Trackers_Setup.number_of_trackers","4","T"
"20.17.21.12","Trackers_Setup.pulseperdegree","165.5","T"
"20.17.21.12","Trackers_Setup.Range_selector","1","T"
"20.17.21.12","Trackers_Setup.switch_based_stow_is_local","","T"
"20.17.21.12","Trackers_Setup.Tracker_number","2","T"
"20.17.21.12","Trackers_Setup.wind_switch_installed","false","T"
"20.17.21.32","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[6]","true","T"
"20.17.21.32","Snow_Stow_Mode.Snow_Stow","false","T"
"20.17.21.32","Time_and_IP.New_IP_Addr[1]","0","T"
"20.17.21.32","Time_and_IP.New_IP_Addr[2]","0","T"
"20.17.21.32","Time_and_IP.New_IP_Addr[3]","0","T"
"20.17.21.32","Time_and_IP.New_IP_Addr[4]","0","T"
"20.17.21.32","Time_and_IP.New_Subnet_Mask[1]","255","T"
"20.17.21.32","Time_and_IP.New_Subnet_Mask[2]","255","T"
"20.17.21.32","Time_and_IP.New_Subnet_Mask[3]","255","T"
"20.17.21.32","Time_and_IP.New_Subnet_Mask[4]","0","T"
"20.17.21.32","Time_and_IP.New_Gateway_Addr[1]","0","T"
"20.17.21.32","Time_and_IP.New_Gateway_Addr[2]","0","T"
"20.17.21.32","Time_and_IP.New_Gateway_Addr[3]","0","T"
"20.17.21.32","Time_and_IP.New_Gateway_Addr[4]","0","T"
"20.17.21.32","Time_Date_and_Solar_Variables.Latitude","35.07999","T"
"20.17.21.32","Time_Date_and_Solar_Variables.Longitude","-106.8633","T"
"20.17.21.32","Time_Date_and_Solar_Variables.Time_Zone","7.0","T"
"20.17.21.32","Tracker_1.Auto_Manual","false","T"
"20.17.21.32","Tracker_1.Deadband","4.0","T"
"20.17.21.32","Tracker_1.Deadband_Backtracking","2.0","T"
"20.17.21.32","Tracker_1.Deadband_manual_night_wind","2.0","T"
"20.17.21.32","Tracker_1.Drive_Direction_0East_1West","false","T"
"20.17.21.32","Tracker_1.East_Array_Row_Spacing_Tracker_1","17.17","T"
"20.17.21.32","Tracker_1.encoder_direction","true","T"
"20.17.21.32","Tracker_1.Manual_Tracker_Position","0.0","T"
"20.17.21.42","SmarTrack_Control.AM_Learn_Complete[4]","true","T"
"20.17.21.42","SmarTrack_Control.AM_Learn_Complete[5]","false","T"
"20.17.21.42","SmarTrack_Control.AM_Learn_Complete[6]","false","T"
"20.17.21.42","SmarTrack_Control.AM_Module_Length[1]","6.483","T"
"20.17.21.42","SmarTrack_Control.AM_Module_Length[2]","6.483","T"
"20.17.21.42","SmarTrack_Control.AM_Module_Length[3]","6.483","T"
"20.17.21.42","SmarTrack_Control.AM_Module_Length[4]","6.483","T"
"20.17.21.42","SmarTrack_Control.AM_Module_Length[5]","6.562","T"
"20.17.21.42","SmarTrack_Control.AM_Module_Length[6]","6.562","T"
"20.17.21.42","SmarTrack_Control.AM_Use_SmarTrack_Backtracking[1]","true","T"
"20.17.21.42","SmarTrack_Control.AM_Use_SmarTrack_Backtracking[2]","true","T"
"20.17.21.42","SmarTrack_Control.AM_Use_SmarTrack_Backtracking[3]","true","T"
"20.17.21.42","SmarTrack_Control.AM_Use_SmarTrack_Backtracking[4]","true","T"
"20.17.21.42","SmarTrack_Control.AM_Use_SmarTrack_Backtracking[5]","true","T"
"20.17.21.42","SmarTrack_Control.AM_Use_SmarTrack_Backtracking[6]","true","T"
"20.17.21.42","SmarTrack_Control.PM_Delta_H[1]","0.8361694","T"
"20.17.21.42","SmarTrack_Control.PM_Delta_H[2]","0.904385","T"
"20.17.21.42","SmarTrack_Control.PM_Delta_H[3]","0.9728426","T"
"20.17.21.42","SmarTrack_Control.PM_Delta_H[4]","0.7004589","T"
"20.17.21.42","SmarTrack_Control.PM_Delta_H[5]","0.0","T"
"20.17.21.42","SmarTrack_Control.PM_Delta_H[6]","0.0","T"
"20.17.21.42","SmarTrack_Control.PM_Learn_Complete[1]","true","T"
"20.17.21.42","SmarTrack_Control.PM_Learn_Complete[2]","true","T"
"20.17.21.42","SmarTrack_Control.PM_Learn_Complete[3]","true","T"
"20.17.21.42","SmarTrack_Control.PM_Learn_Complete[4]","true","T"
"20.17.21.22","Tracker_4.West_Array_Row_Spacing_Tracker_4","12.62","T"
"20.17.21.22","Tracker_4.Wind_Stow","0.0","T"
"20.17.21.22","Tracker_5.Auto_Manual","true","T"
"20.17.21.22","Tracker_5.Deadband","4.0","T"
"20.17.21.22","Tracker_5.Deadband_Backtracking","2.0","T"
"20.17.21.22","Tracker_5.Deadband_manual_night_wind","2.0","T"
"20.17.21.22","Tracker_5.Drive_Direction_0East_1West","true","T"
"20.17.21.22","Tracker_5.East_Array_Row_Spacing_Tracker_5","17.7","T"
"20.17.21.22","Tracker_5.encoder_direction","true","T"
"20.17.21.22","Tracker_5.Manual_Tracker_Position","0.0","T"
"20.17.21.22","Tracker_5.Module_Length_Tracker_5","6.56","T"
"20.17.21.22","Tracker_5.Night_Stow","-10.0","T"
"20.17.21.22","Tracker_5.Night_Stow2","0.0","T"
"20.17.21.22","Tracker_5.Tracker_Offset","0.0","T"
"20.17.21.22","Tracker_5.Use_Backtracking","true","T"
"20.17.21.22","Tracker_5.West_Array_Row_Spacing_Tracker_5","17.2","T"
"20.17.21.22","Tracker_5.Wind_Stow","0.0","T"
"20.17.21.22","Tracker_6.Auto_Manual","true","T"
"20.17.21.22","Tracker_6.Deadband","4.0","T"
"20.17.21.22","Tracker_6.Deadband_Backtracking","2.0","T"
"20.17.21.22","Tracker_6.Deadband_manual_night_wind","2.0","T"
"20.17.21.22","Tracker_6.Drive_Direction_0East_1West","false","T"
"20.17.21.22","Tracker_6.East_Array_Row_Spacing_Tracker_6","17.7","T"
"20.17.21.22","Tracker_6.encoder_direction","false","T"
"20.17.21.22","Tracker_6.Manual_Tracker_Position","0.0","T"
"20.17.21.32","Tracker_1.Module_Length_Tracker_1","6.483","T"
"20.17.21.32","Tracker_1.Night_Stow","0.0","T"
"20.17.21.32","Tracker_1.Night_Stow2","0.0","T"
"20.17.21.32","Tracker_1.Tracker_Offset","0.0","T"
"20.17.21.32","Tracker_1.Use_Backtracking","true","T"
"20.17.21.32","Tracker_1.West_Array_Row_Spacing_Tracker_1","12.62","T"
"20.17.21.32","Tracker_1.Wind_Stow","0.0","T"
"20.17.21.32","Tracker_2.Auto_Manual","false","T"
"20.17.21.32","Tracker_2.Deadband","4.0","T"
"20.17.21.32","Tracker_2.Deadband_Backtracking","2.0","T"
"20.17.21.32","Tracker_2.Deadband_manual_night_wind","2.0","T"
"20.17.21.32","Tracker_2.Drive_Direction_0East_1West","true","T"
"20.17.21.32","Tracker_2.East_Array_Row_Spacing_Tracker_2","17.17","T"
"20.17.21.32","Tracker_2.encoder_direction","false","T"
"20.17.21.32","Tracker_2.Manual_Tracker_Position","0.0","T"
"20.17.21.32","Tracker_2.Module_Length_Tracker_2","6.483","T"
"20.17.21.32","Tracker_2.Night_Stow","0.0","T"
"20.17.21.32","Tracker_2.Night_Stow2","0.0","T"
"20.17.21.32","Tracker_2.Tracker_Offset","0.0","T"
"20.17.21.32","Tracker_2.Use_Backtracking","true","T"
"20.17.21.32","Tracker_2.West_Array_Row_Spacing_Tracker_2","12.62","T"
"20.17.21.32","Tracker_2.Wind_Stow","0.0","T"
"20.17.21.32","Tracker_3.Auto_Manual","false","T"
"20.17.21.32","Tracker_3.Deadband","4.0","T"
"20.17.21.32","Tracker_3.Deadband_Backtracking","2.0","T"
"20.17.21.42","SmarTrack_Control.PM_Learn_Complete[5]","false","T"
"20.17.21.42","SmarTrack_Control.PM_Learn_Complete[6]","false","T"
"20.17.21.42","SmarTrack_Control.PM_Module_Length[1]","6.483","T"
"20.17.21.42","SmarTrack_Control.PM_Module_Length[2]","6.483","T"
"20.17.21.42","SmarTrack_Control.PM_Module_Length[3]","6.483","T"
"20.17.21.42","SmarTrack_Control.PM_Module_Length[4]","6.483","T"
"20.17.21.42","SmarTrack_Control.PM_Module_Length[5]","6.562","T"
"20.17.21.42","SmarTrack_Control.PM_Module_Length[6]","6.562","T"
"20.17.21.42","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[1]","true","T"
"20.17.21.42","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[2]","true","T"
"20.17.21.42","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[3]","true","T"
"20.17.21.42","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[4]","true","T"
"20.17.21.42","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[5]","true","T"
"20.17.21.42","SmarTrack_Control.PM_Use_SmarTrack_Backtracking[6]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Backtracking[1]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Backtracking[2]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Backtracking[3]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Backtracking[4]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Backtracking[5]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Backtracking[6]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[1]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[2]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[3]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[4]","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[5]","true","T"
"20.17.21.22","Tracker_6.Module_Length_Tracker_6","6.56","T"
"20.17.21.22","Tracker_6.Night_Stow","-10.0","T"
"20.17.21.22","Tracker_6.Night_Stow2","0.0","T"
"20.17.21.22","Tracker_6.Tracker_Offset","0.0","T"
"20.17.21.22","Tracker_6.Use_Backtracking","true","T"
"20.17.21.22","Tracker_6.West_Array_Row_Spacing_Tracker_6","17.2","T"
"20.17.21.22","Tracker_6.Wind_Stow","0.0","T"
"20.17.21.22","Tracker_Logic.Encoder_Feedback_Error_Wait_Until_Retry","T#30m","T"
"20.17.21.22","Tracker_Logic.Number_of_Retries_to_Trigger_Motor_Lockout","336","T"
"20.17.21.22","Trackers_Setup.Motor_Limiter","false","T"
"20.17.21.22","Trackers_Setup.nightstow2_OFF.HOUR","0","T"
"20.17.21.22","Trackers_Setup.nightstow2_OFF.MINUTE","0","T"
"20.17.21.22","Trackers_Setup.nightstow2_ON.HOUR","0","T"
"20.17.21.22","Trackers_Setup.nightstow2_ON.MINUTE","0","T"
"20.17.21.22","Trackers_Setup.nightstow2_toggle","false","T"
"20.17.21.22","Trackers_Setup.number_of_trackers","4","T"
"20.17.21.22","Trackers_Setup.pulseperdegree","165.5","T"
"20.17.21.22","Trackers_Setup.Range_selector","1","T"
"20.17.21.22","Trackers_Setup.switch_based_stow_is_local","","T"
"20.17.21.22","Trackers_Setup.Tracker_number","2","T"
"20.17.21.22","Trackers_Setup.wind_switch_installed","false","T"
"20.17.21.32","Tracker_3.Deadband_manual_night_wind","2.0","T"
"20.17.21.32","Tracker_3.Drive_Direction_0East_1West","false","T"
"20.17.21.32","Tracker_3.East_Array_Row_Spacing_Tracker_3","17.17","T"
"20.17.21.32","Tracker_3.encoder_direction","true","T"
"20.17.21.32","Tracker_3.Manual_Tracker_Position","0.0","T"
"20.17.21.32","Tracker_3.Module_Length_Tracker_3","6.483","T"
"20.17.21.32","Tracker_3.Night_Stow","0.0","T"
"20.17.21.32","Tracker_3.Night_Stow2","0.0","T"
"20.17.21.32","Tracker_3.Tracker_Offset","0.0","T"
"20.17.21.32","Tracker_3.Use_Backtracking","true","T"
"20.17.21.32","Tracker_3.West_Array_Row_Spacing_Tracker_3","12.62","T"
"20.17.21.32","Tracker_3.Wind_Stow","0.0","T"
"20.17.21.32","Tracker_4.Auto_Manual","false","T"
"20.17.21.32","Tracker_4.Deadband","4.0","T"
"20.17.21.32","Tracker_4.Deadband_Backtracking","2.0","T"
"20.17.21.32","Tracker_4.Deadband_manual_night_wind","2.0","T"
"20.17.21.32","Tracker_4.Drive_Direction_0East_1West","true","T"
"20.17.21.32","Tracker_4.East_Array_Row_Spacing_Tracker_4","17.17","T"
"20.17.21.32","Tracker_4.encoder_direction","false","T"
"20.17.21.32","Tracker_4.Manual_Tracker_Position","0.0","T"
"20.17.21.32","Tracker_4.Module_Length_Tracker_4","6.483","T"
"20.17.21.32","Tracker_4.Night_Stow","0.0","T"
"20.17.21.32","Tracker_4.Night_Stow2","0.0","T"
"20.17.21.32","Tracker_4.Tracker_Offset","0.0","T"
"20.17.21.32","Tracker_4.Use_Backtracking","true","T"
"20.17.21.42","SmarTrack_Control.Use_SmarTrack_Diffuse_Stow[6]","true","T"
"20.17.21.42","Snow_Stow_Mode.Snow_Stow","false","T"
"20.17.21.42","Time_and_IP.New_IP_Addr[1]","0","T"
"20.17.21.42","Time_and_IP.New_IP_Addr[2]","0","T"
"20.17.21.42","Time_and_IP.New_IP_Addr[3]","0","T"
"20.17.21.42","Time_and_IP.New_IP_Addr[4]","0","T"
"20.17.21.42","Time_and_IP.New_Subnet_Mask[1]","255","T"
"20.17.21.42","Time_and_IP.New_Subnet_Mask[2]","255","T"
"20.17.21.42","Time_and_IP.New_Subnet_Mask[3]","255","T"
"20.17.21.42","Time_and_IP.New_Subnet_Mask[4]","0","T"
"20.17.21.42","Time_and_IP.New_Gateway_Addr[1]","0","T"
"20.17.21.42","Time_and_IP.New_Gateway_Addr[2]","0","T"
"20.17.21.42","Time_and_IP.New_Gateway_Addr[3]","0","T"
"20.17.21.42","Time_and_IP.New_Gateway_Addr[4]","0","T"
"20.17.21.42","Time_Date_and_Solar_Variables.Latitude","35.07999","T"
"20.17.21.42","Time_Date_and_Solar_Variables.Longitude","-106.8633","T"
"20.17.21.42","Time_Date_and_Solar_Variables.Time_Zone","7.0","T"
"20.17.21.42","Tracker_1.Auto_Manual","false","T"
"20.17.21.42","Tracker_1.Deadband","4.0","T"
"20.17.21.42","Tracker_1.Deadband_Backtracking","2.0","T"
"20.17.21.42","Tracker_1.Deadband_manual_night_wind","2.0","T"
"20.17.21.42","Tracker_1.Drive_Direction_0East_1West","true","T"
"20.17.21.42","Tracker_1.East_Array_Row_Spacing_Tracker_1","17.17","T"
"20.17.21.42","Tracker_1.encoder_direction","false","T"
"20.17.21.42","Tracker_1.Manual_Tracker_Position","0.0","T"
"20.17.21.32","Tracker_4.West_Array_Row_Spacing_Tracker_4","12.62","T"
"20.17.21.32","Tracker_4.Wind_Stow","0.0","T"
"20.17.21.32","Tracker_5.Auto_Manual","true","T"
"20.17.21.32","Tracker_5.Deadband","4.0","T"
"20.17.21.32","Tracker_5.Deadband_Backtracking","2.0","T"
"20.17.21.32","Tracker_5.Deadband_manual_night_wind","2.0","T"
"20.17.21.32","Tracker_5.Drive_Direction_0East_1West","true","T"
"20.17.21.32","Tracker_5.East_Array_Row_Spacing_Tracker_5","17.7","T"
"20.17.21.32","Tracker_5.encoder_direction","true","T"
"20.17.21.32","Tracker_5.Manual_Tracker_Position","0.0","T"
"20.17.21.32","Tracker_5.Module_Length_Tracker_5","6.56","T"
"20.17.21.32","Tracker_5.Night_Stow","-10.0","T"
"20.17.21.32","Tracker_5.Night_Stow2","0.0","T"
"20.17.21.32","Tracker_5.Tracker_Offset","0.0","T"
"20.17.21.32","Tracker_5.Use_Backtracking","true","T"
"20.17.21.32","Tracker_5.West_Array_Row_Spacing_Tracker_5","17.2","T"
"20.17.21.32","Tracker_5.Wind_Stow","0.0","T"
"20.17.21.32","Tracker_6.Auto_Manual","true","T"
"20.17.21.32","Tracker_6.Deadband","4.0","T"
"20.17.21.32","Tracker_6.Deadband_Backtracking","2.0","T"
"20.17.21.32","Tracker_6.Deadband_manual_night_wind","2.0","T"
"20.17.21.32","Tracker_6.Drive_Direction_0East_1West","false","T"
"20.17.21.32","Tracker_6.East_Array_Row_Spacing_Tracker_6","17.7","T"
"20.17.21.32","Tracker_6.encoder_direction","false","T"
"20.17.21.32","Tracker_6.Manual_Tracker_Position","0.0","T"
"20.17.21.42","Tracker_1.Module_Length_Tracker_1","6.483","T"
"20.17.21.42","Tracker_1.Night_Stow","0.0","T"
"20.17.21.42","Tracker_1.Night_Stow2","0.0","T"
"20.17.21.42","Tracker_1.Tracker_Offset","0.0","T"
"20.17.21.42","Tracker_1.Use_Backtracking","true","T"
"20.17.21.42","Tracker_1.West_Array_Row_Spacing_Tracker_1","12.62","T"
"20.17.21.42","Tracker_1.Wind_Stow","0.0","T"
"20.17.21.42","Tracker_2.Auto_Manual","false","T"
"20.17.21.42","Tracker_2.Deadband","4.0","T"
"20.17.21.42","Tracker_2.Deadband_Backtracking","2.0","T"
"20.17.21.42","Tracker_2.Deadband_manual_night_wind","2.0","T"
"20.17.21.42","Tracker_2.Drive_Direction_0East_1West","false","T"
"20.17.21.42","Tracker_2.East_Array_Row_Spacing_Tracker_2","17.17","T"
"20.17.21.42","Tracker_2.encoder_direction","true","T"
"20.17.21.42","Tracker_2.Manual_Tracker_Position","0.0","T"
"20.17.21.42","Tracker_2.Module_Length_Tracker_2","6.483","T"
"20.17.21.42","Tracker_2.Night_Stow","0.0","T"
"20.17.21.42","Tracker_2.Night_Stow2","0.0","T"
"20.17.21.42","Tracker_2.Tracker_Offset","0.0","T"
"20.17.21.42","Tracker_2.Use_Backtracking","true","T"
"20.17.21.42","Tracker_2.West_Array_Row_Spacing_Tracker_2","12.62","T"
"20.17.21.42","Tracker_2.Wind_Stow","0.0","T"
"20.17.21.42","Tracker_3.Auto_Manual","false","T"
"20.17.21.42","Tracker_3.Deadband","4.0","T"
"20.17.21.42","Tracker_3.Deadband_Backtracking","2.0","T"
"20.17.21.32","Tracker_6.Module_Length_Tracker_6","6.56","T"
"20.17.21.32","Tracker_6.Night_Stow","-10.0","T"
"20.17.21.32","Tracker_6.Night_Stow2","0.0","T"
"20.17.21.32","Tracker_6.Tracker_Offset","0.0","T"
"20.17.21.32","Tracker_6.Use_Backtracking","true","T"
"20.17.21.32","Tracker_6.West_Array_Row_Spacing_Tracker_6","17.2","T"
"20.17.21.32","Tracker_6.Wind_Stow","0.0","T"
"20.17.21.32","Tracker_Logic.Encoder_Feedback_Error_Wait_Until_Retry","T#30m","T"
"20.17.21.32","Tracker_Logic.Number_of_Retries_to_Trigger_Motor_Lockout","336","T"
"20.17.21.32","Trackers_Setup.Motor_Limiter","false","T"
"20.17.21.32","Trackers_Setup.nightstow2_OFF.HOUR","0","T"
"20.17.21.32","Trackers_Setup.nightstow2_OFF.MINUTE","0","T"
"20.17.21.32","Trackers_Setup.nightstow2_ON.HOUR","0","T"
"20.17.21.32","Trackers_Setup.nightstow2_ON.MINUTE","0","T"
"20.17.21.32","Trackers_Setup.nightstow2_toggle","false","T"
"20.17.21.32","Trackers_Setup.number_of_trackers","4","T"
"20.17.21.32","Trackers_Setup.pulseperdegree","165.5","T"
"20.17.21.32","Trackers_Setup.Range_selector","1","T"
"20.17.21.32","Trackers_Setup.switch_based_stow_is_local","","T"
"20.17.21.32","Trackers_Setup.Tracker_number","2","T"
"20.17.21.32","Trackers_Setup.wind_switch_installed","false","T"
"20.17.21.42","Tracker_3.Deadband_manual_night_wind","2.0","T"
"20.17.21.42","Tracker_3.Drive_Direction_0East_1West","false","T"
"20.17.21.42","Tracker_3.East_Array_Row_Spacing_Tracker_3","17.17","T"
"20.17.21.42","Tracker_3.encoder_direction","true","T"
"20.17.21.42","Tracker_3.Manual_Tracker_Position","0.0","T"
"20.17.21.42","Tracker_3.Module_Length_Tracker_3","6.483","T"
